"±âÁØ_³¯Â¥","ÇàÁ¤µ¿_ID","ÁöÇÏÃ¶_½Â°´_¼ö","ÁöÇÏÃ¶_½Â°´_¼ö_00½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_01½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_02½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_03½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_04½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_05½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_06½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_07½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_08½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_09½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_10½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_11½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_12½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_13½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_14½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_15½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_16½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_17½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_18½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_19½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_20½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_21½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_22½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_23½Ã"
"20260620","11030730","84636","10","0","0","0","7","206","434","870","1643","2650","2387","3906","4597","5772","5577","7384","8737","8431","6723","6037","5965","6491","4699","2110"
"20260620","11030720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11030710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11030700","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11030690","927","1","0","0","0","0","14","42","25","43","56","72","55","75","71","65","102","73","69","50","22","40","24","21","7"
"20260620","11030660","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11030650","13508","1","0","0","0","34","1345","652","262","236","258","339","390","434","416","620","1011","910","879","794","784","929","1016","1243","955"
"20260620","11030640","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11030630","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11030590","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11030580","7019","0","0","0","0","1","79","159","224","401","459","511","547","511","558","515","531","596","515","368","274","230","224","216","100"
"20260620","11030570","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11030530","16894","7","0","0","0","2","128","245","354","609","846","934","937","1347","1173","1129","1228","1349","1241","1095","899","949","1050","923","449"
"20260620","11030520","5305","0","0","0","0","2","56","63","82","100","137","177","187","275","261","309","330","377","409","351","400","426","437","655","271"
"20260620","11030510","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11020730","5266","0","0","0","0","1","75","116","140","235","316","347","374","355","367","350","380","426","416","342","241","237","241","195","112"
"20260620","11020720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11020710","14742","1","0","0","0","3","200","305","386","655","881","957","962","1112","1186","1072","1082","986","1050","874","811","719","614","589","297"
"20260620","11020700","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11020690","20787","1","0","0","0","4","217","297","372","776","959","1050","1177","1326","1443","1471","1498","1676","1743","1273","1142","1080","1219","1476","587"
"20260620","11020680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11020670","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11020650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11020600","41566","2","0","0","0","7","204","353","385","823","1510","2380","2683","2701","2692","2915","3141","3484","3365","2938","2517","2595","2581","2733","1557"
"20260620","11020590","36032","1","0","0","0","12","165","216","413","756","1285","1605","2038","2392","2283","2572","2892","3539","3489","2975","2431","2227","2086","1782","873"
"20260620","11020580","9424","0","0","0","0","0","42","61","94","170","205","320","343","371","428","706","597","773","881","840","631","763","503","1559","137"
"20260620","11020570","20739","3","0","0","0","5","179","215","268","507","983","1324","1450","1265","1474","1457","1433","1621","1706","1399","1115","1277","1264","1144","650"
"20260620","11020550","75469","0","0","0","0","7","176","228","479","933","2118","2654","3514","3873","4471","5293","5673","6419","6834","6313","5849","6680","5608","5779","2568"
"20260620","11020540","150325","360","0","0","0","31","690","1257","2399","5614","7670","8809","9758","10554","10956","9711","11809","12485","12467","10152","9063","8643","8025","6528","3344"
"20260620","11020520","30980","4","0","0","0","0","72","144","291","522","868","1151","1446","1639","1971","2875","3028","3053","3028","2472","2189","2438","2008","1306","475"
"20260620","11010730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010710","18254","6","0","0","0","8","142","220","306","537","797","1051","1274","1466","1427","1711","1842","1778","1744","1377","900","567","510","390","201"
"20260620","11010700","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010690","2448","0","0","0","0","1","62","73","129","232","218","236","230","200","170","145","140","158","141","91","65","69","33","41","14"
"20260620","11010680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010670","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010640","34712","0","0","0","0","3","133","227","338","480","625","760","1010","1218","1480","1583","2172","3082","3702","2640","2734","4027","4224","3033","1241"
"20260620","11010630","50431","27","0","0","0","13","287","334","504","912","1570","2348","3068","3578","4166","4835","4866","5158","4967","3690","2863","2535","2493","1555","662"
"20260620","11010610","97440","33","0","0","0","31","543","530","611","1151","2040","3069","4188","5600","5834","7086","8156","9132","9308","8000","7434","7670","7653","6268","3103"
"20260620","11010600","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010580","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010570","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010560","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010550","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260620","11010530","38982","0","0","0","0","0","97","229","358","608","803","1072","1369","2090","2286","2950","3674","4136","4303","3381","2847","3183","3287","1693","616"
"20260619","11250770","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11250760","16387","23","1","0","0","1","470","1444","3131","2398","1187","757","543","726","577","559","705","761","880","1016","449","322","208","153","76"
"20260619","11250750","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11250740","10431","43","0","0","0","0","226","432","1168","1326","730","489","444","578","544","503","545","665","704","779","399","279","256","223","98"
"20260619","11250730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11250720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11250710","15455","15","1","0","0","0","235","1114","2386","2445","1371","840","661","766","584","709","795","809","1069","810","354","177","156","118","40"
"20260619","11250700","20630","38","0","0","0","1","401","1140","3168","3037","1520","951","720","987","869","789","989","1082","1325","1373","707","547","439","347","200"
"20260619","11250670","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11250660","65671","247","0","0","0","16","1235","2282","6140","7262","3908","2487","2598","3075","3055","3013","3937","4392","5414","5771","3328","2915","2134","1526","936"
"20260619","11250650","12135","22","0","0","0","3","214","556","1331","1610","938","553","499","528","510","499","613","705","1002","1251","441","297","279","186","98"
"20260619","11250630","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11250610","10963","19","0","0","0","0","321","565","1551","1553","780","475","466","565","692","550","496","541","622","664","359","249","248","174","73"
"20260619","11250590","8278","10","0","0","0","0","157","537","1415","1538","701","374","275","325","288","274","348","418","547","472","239","136","94","96","34"
"20260619","11250580","18216","27","0","0","0","8","641","1023","2951","3302","1591","848","730","865","750","649","706","721","842","959","518","428","344","223","90"
"20260619","11250560","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11250550","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11250540","11836","23","0","0","0","1","173","512","1250","1017","636","533","617","590","521","600","820","945","987","794","506","369","436","412","94"
"20260619","11250530","9382","35","0","0","0","0","217","554","1346","1241","586","418","512","478","460","431","489","591","544","503","306","253","185","165","68"
"20260619","11240820","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11240810","19827","25","0","0","0","0","233","822","2059","2104","1189","718","579","785","791","902","1144","1367","1907","2096","1174","697","674","429","132"
"20260619","11240800","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11240790","28611","246","0","0","0","0","257","896","2791","3723","2070","1199","1003","1385","1280","1174","1503","1617","1831","2008","1368","1098","1079","1215","868"
"20260619","11240780","30492","95","0","0","0","1","136","459","1186","1585","991","627","549","1579","870","723","1214","1459","1731","1380","972","2254","9003","3085","593"
"20260619","11240770","110405","569","0","0","0","3","615","2656","6072","7706","5037","3394","3208","4152","4799","5324","6491","8393","11039","11783","7488","7207","6880","5578","2011"
"20260619","11240750","28248","73","0","0","0","1","270","989","2881","3381","1993","1325","1209","1350","1234","1291","1685","1846","2833","2402","1107","798","679","599","302"
"20260619","11240710","9661","23","0","0","0","0","221","375","1066","1666","952","449","308","453","386","351","373","467","613","797","364","260","249","204","84"
"20260619","11240690","38051","132","0","0","0","0","246","887","2438","3053","1707","1143","1063","1400","1404","1656","2043","2616","5442","6712","2240","1343","1063","1040","423"
"20260619","11240680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260619","11240670","16596","16","0","0","0","0","295","789","2016","2035","1103","727","713","824","654","748","841","1314","1499","1419","563","397","337","213","93"
"20260619","11240660","32308","114","1","0","0","10","396","1153","2949","3238","1992","1458","1347","1554","1418","1551","1956","2182","2655","3295","1413","1172","1124","889","441"
